	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
196	-29.863107646548205	-23.34261107883155	-194.6605391899227	-114.11569113738541	-6.520496567716656	193	15
197	-29.794204165818858	-23.273707598102202	-195.0776858786735	-113.53524630499724	-6.520496567716656	316	15
198	-29.770222815426713	-24.548668401229932	-191.03266954726067	-113.50866050166083	-5.221554414196782	278	10
199	-29.735470045153622	-23.22429713547543	-190.8740080602573	-111.36647282663962	-6.511172909678192	159	14
200	-29.724585303141748	-23.213412393463557	-193.61172513068848	-108.562661054816	-6.511172909678192	325	14
201	-29.71407098189139	-23.193574414174734	-191.642566501616	-109.1937900720345	-6.520496567716656	446	15
202	-29.70034777949437	-23.179851211777713	-193.77592281432555	-109.52750127284536	-6.520496567716656	214	15
203	-29.645335034555437	-23.12483846683878	-190.79600860833042	-114.41879429263095	-6.520496567716656	49	15
204	-29.62211764563772	-23.101621077921063	-189.62019280231436	-113.54689525727017	-6.520496567716656	29	15
205	-29.599476732666915	-23.088303822988724	-198.26694783310882	-112.16815429231838	-6.511172909678192	239	14
206	-29.579136316044675	-23.771590450999405	-194.21727408030563	-107.61056085290598	-5.807545865045272	89	2
207	-29.479492181048624	-22.968319271370433	-191.3318104834077	-109.28548654707413	-6.511172909678192	290	14
208	-29.38096991672485	-22.860473349008195	-193.77565932893125	-107.98384738631242	-6.520496567716656	291	15
209	-29.323435792460177	-22.812262882781987	-191.03139794399127	-115.30662191365968	-6.511172909678192	142	14
210	-29.322391047219277	-22.80189447950262	-196.4756014026914	-106.8833287831958	-6.520496567716656	360	15
211	-29.27573967804155	-24.53449023147045	-193.41393750521408	-110.39215112345886	-4.741249446571099	12	11
212	-29.193337433535305	-22.682164523857114	-190.88369208841746	-110.70407552706473	-6.511172909678192	246	14
213	-29.062736984200118	-22.661555098746117	-189.4260210402871	-114.67978030724944	-6.401181885454002	447	13
214	-29.052509125433613	-23.868798643112285	-186.9079002398875	-115.58903959711681	-5.1837104823213265	452	4
215	-29.0234640928912	-23.839753610569872	-190.70018102906178	-112.33244210255899	-5.1837104823213265	280	4
216	-29.011552132057112	-23.28443794566268	-188.23050271395454	-115.46849960856277	-5.727114186394433	225	5
217	-28.83568450175077	-23.94282361301014	-190.32049094788152	-109.84240408762673	-4.892860888740627	297	8
218	-28.82480265547692	-22.423620770022918	-194.1527982250657	-108.54930785453391	-6.401181885454002	197	13
219	-28.74233585878483	-22.221839291068175	-192.04850970384143	-112.91981569095573	-6.520496567716656	164	15
220	-28.697217820099453	-23.804356931358825	-189.29056685469956	-108.42108116510695	-4.892860888740627	432	8
221	-28.682914760904055	-23.499204278582727	-190.12607220942414	-108.673298742742	-5.1837104823213265	85	4
222	-28.627364008490797	-22.116191098812607	-193.99457532098234	-105.94543068820296	-6.511172909678192	420	14
